text,label
접수번호,1
제목,1
검사결과,1
발푹골,1
물산광역 시동구청장 ( 환경위생과장 ),0
운퉁식품 ( 업경채소무등 ) 잔부놈약 검사결과 회신 ( 670),0
꿈 사 활 목,0
부적할율,0
별도,0
농수산물컵 훌출출월,0
박재후,0
052-라896206,0
670-18,0
2013.5.2,0
전화 [도도--379-31 55,1
건 축등의계획서 1부,1
시설지원2담담 김종희,1
접수 건 축과-15331,1
김해생명과학고 건축등의계획서 통보,1
경상남도 김해교육 지원 청 교육 장지월,1
전송 [55-334-3818,1
교육시설과장 문정묵,1
희망 경남교육,1
불임,1
시행 교육시설과-1 755,1
예산절감 실천,1
김해시장 (건 축과장),1
주무관 정보경,1
학교시설사업 축진법 제5조의2 제5항의 규정에 의거 김해생명과학고 기술 교육장 및 개보수공사에 따른 건축등의계획서틀 불임과 같이 알려드리니 업무에 참고하시기 바람니다,1
귀 청의 무궁한 발전올 기원합나다,1
끝,1
경상남도 김해시 구지로 105,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
붙임,1
설명회 일시/장소,1
각 기관별 역할,1
평가인정 실시 세부 안내,1
평가인정 서류 접수,1
문의처,1
관련,1
제목,1
설명회 참석 사전신청,1
제요차 평생학습계좌제 학습과정 평가인정 공고 및 설명회 개최 안내,0
교육과학기술부 곰고 제2013-231호,0
2013.10.11(금)  14:00~-17:00 / 더 테이 서울호텔(구 서울 교육문화회관) 거문고홀(3층),0
'13 10 4(금)  18:00,0
2013.10.28(월) ~ 11.8(금)  18:00(2주),0
공고 및 신청서 서식은 교육과학기술부 홈페이지 [공지사항] 및 국가평생교육진흥원 홈페이지 [알림마당-공지사항]에 탑재,0
광역 자치단체 및 시?도교육청 소관평생교육기관에 평생학습계좌제 학습 과정 평가인정 관련 내용 안내,0
국가평생교육진흥원 평생교육인종실,0
제8차 평생학습계좌제 학습과정 평가인정 곰고문 1부; 제8차 곰고문 붙임자료 (설명회 참가신청서 일정 안내 틈) 1부,0
접수,1
국방부장관,1
시행,1
행정 사무관,1
고등학교,1
기초자치단체,1
서물특별 시,1
광역자치단체,1
평생학습점책 과,1
수신자,1
전화,1
철조자,1
평생학습점 책과장,1
전솜,1
점보의 개방과 공류로 밀자리는 늘고 생활문 편리해집니다,1
시도교육청,0
옮기관전체,0
,0
,0
,0
김보면,0
이대영,0
신문규,0
,0
4797,0
도서관점 책과,0
종로구 세종대로,0
02-210-6385,0
02-21이-5953,0
,0
강좌명,1
주무관,1
접수,1
시행,1
변화와 참조,1
경남,1
장소,1
협조사랑,1
대상,1
수신자,1
강사,1
일시,1
수업내용,1
전결,1
철조자,1
제목,1
열림담답,1
장유도서관장,1
,0
총무과장,0
장유도서관 [미술 산책] 강좌 상시학습 인정 협조,0
미술 산책,0
2013  11 25(화) 12  17(화)  19; 20 21:20 <매주 1회 총 4회>,0
장유도서관 국총 시청각실,0
일반 시민 및 직원 40여명,0
(부산시립미술관 학예사),0
미술 용어 및 미술문화사  미술작품 감상법,0
교육에 참석한 직원들을 대상으로 최대 상시학습 시간 인정,0
11/13,0
김정순,0
한규진,0
조창현,0
민사담답 김규묵,0
잠류도서관-7655,0
521-831,0
김해시 대청로 7번길 7(대청동 299),0
금회지급액,1
지급잔액,1
예산,1
지방논촌지도사,1
지급내역,1
사업대상자,1
생활문화담당,1
농업경영과장,1
청조자 농정기획담당,1
시행,1
지급방법,1
전결일,1
제목,1
지원금액,1
지출과목,1
2012년 농가도무미 지원금 지급 건의,0
금25 775 000원,0
금2 112 250원,0
금24 552 750원,0
도무미 (입금대상자),0
2 112 250원,0
계좌입금,0
04/24,0
정영순,0
박경애,0
김성태,0
박수찬,0
농업경영과-4571,0
지방논촌지도사,1
제목,1
농업경영과,1
지출과목,1
지급후잔액,1
시행,1
김해시 상동면,1
변화와 참조,1
주_소,1
철조자,1
지원금액,1
생활문화담담,1
지급내역,1
설명,1
자업대상자,1
지급액,1
전결,1
지급방법,1
금회지급액,1
농업경영과장,1
사업판로보고서 및 지원금청구서,1
농가도무미 지원사업 지원 금,1
김해시,1
김해시 대동면,1
대동면,1
,0
,0
2012년 농가도무미 지원금 지급 건의,0
2281호(2012 02 27),0
5340호(2012 05 02),0
,0
금2 112 250원 ( 금이백일십일만이천이백모십원 ),0
금1 833   750원 ( 금일백구십삼만삼천칠 백모십원 ),0
금22 729   000원 (금이천이백칠십이만구천원 ),0
,0
도무미 (입금대상자),0
,0
,0
,0
,0
,0
계좌입금,0
농업경영과   쾌적하고살맛나는농촌환경조성   여성농업인 목지증진 농가도우미지원   (301 ) 일반보상금   (01) 사회보상적 수혜금,0
1부(별철),0
05매8,0
정영순,0
박경애,0
김성태,0
논정기획담담 박수찬,0
농업경명과-도다9 (2012 05 08),0
부산청,1
창문시,1
수도과,1
기본설계,1
안,1
도시계획과,1
부산시,1
연락처,1
전속,1
양산시,1
김해시,1
수신자,1
전화,1
요청,1
제목,1
개요,1
광역상수도 도수시설 기본설계 (안),0
귀 기관의 무궁한 발전올 기원하오다,0
하천공사1과-2930(12 05 27),0
급수계획팀-5457(12 12 17),0
대산정수장-5412(' 12 07 10),0
-15513(12 08 14),0
-16101(12 09 19),0
낙동강 강변여과수 개발사업 개요 1부,0
기본설계(안) 1식(별도철부),0
[42)629-33-8,0
629-3349,0
부산청,1
접수,1
기본설계,1
부산시,1
협의,1
사업개요,1
전속,1
양산시,1
김해시,1
수도개발처,1
수신자,1
전화,1
기본설계안,1
제목,1
검토의견,1
창원시,1
광역상수도 도수시설 기본설계 (안),0
요청,0
하천공사1과-2930(12 05 27),0
급수계획팀-5457(12 12 17),0
대산정수장-5412(12 07 10),0
수도과-15513(12 08 14),0
수도과-11354(12 05 25),0
판료되에 따라 기본설계 (안)에 대하여 협의요청,0
2월 묘일까지 회신,0
낙동강 강변여과수 개발사업 개요 1부,0
기본설계(안) 1식(별도철부),0
수도과-1750(413 01 31),0
[42)629-33-8,0
629-3349,0
지방논촌지도사,1
제목,1
농업경영과,1
지출과목,1
지급후잔액,1
시행,1
지원금액,1
생활문화담담,1
주소,1
지급내역,1
자업대상자,1
회지급액,1
지급액,1
전결,1
지급방법,1
논정기획담담,1
계좌,1
자업내력,1
예산,1
농업경영과장,1
사업판로보고서 및 지원금청구서,1
대동면,1
2012년 농가도무미 지원금 지급 건의,0
2281호(2012 02 27),0
5340호(2012 05 02),0
금25 775 이0원 (금이천 육백칠십질만오천원),0
금2 112 250원 (금이백일십일만이천이백모십원),0
금1 833 750원 (금일백구십삼만삼천칠백모십원),0
금22 729 000원 (금이천이백칠십이만구천원),0
도무미 (입금대상자),0
설명,0
덕산리 51-3,0
933 7.원,0
212 [2 27-,0
계좌입금,0
농업경영과  쾌적하고살맛나는농촌환경조성  여성농업인 목지증진 농가도우미 지원  (301) 일반보상금  (01) 사회보상적 수혜금,0
1부(별철),0
05매8,0
정영순,0
박경애,0
김성태,0
박수찬,0
농업경명과-도다9(2012 05 08),0
금회지급액,1
주소,1
지급잔액,1
예산,1
사업내역,1
지급내역,1
사업대상자,1
지방논촌지도사,1
농업경영과장,1
생활문화담담,1
청조자,1
시행,1
전결,1
지급방법,1
제목,1
지원금액,1
지출과목,1
2012년 농가도무미 지원금 지급 건의,0
금25 775 000원,0
금2 112 250원,0
금24 552 750원,0
도무미 (입금대상자,0
김해시 대동면 초정리 71,0
2 112 250원,0
김해시 대동면 초정리 12-1,0
27원,0
계좌입금,0
04/24,0
정영순,0
박경애,0
김성태,0
농정기획담당 박수찬,0
농업경영과-4571 (2712 04 24),0
기관,1
기일,1
법원행정처,1
사용하여야,1
전종,1
유관 기관,1
관련 규정,1
문서번호,1
지행 일자,1
전화,1
기원,1
부동산등기과,1
(02)3180-1391,0
(02)533 1969,0
부동산등기과-608,0
2013. 3. 15,0
부동산등기과-608,0
전까지,0
합니다,0
또는 지방법원,0
기관(단체),0
개정,0
발전,0
기관(단체),0
주무관,1
전체 건축물 수,1
직책,1
이름,1
수신자,1
지진 규모,1
지진 발생 지역,1
내진보강 지침,1
내진설계 미적용 건축물 수,1
제목,1
도내 내진설계 건축물 현랑 및 지진 대책 시달,0
553795,0
575715,0
친환경건속담당,0
김종하,0
건축과장,0
박구원,0
철조자,0
정병문,0
접수,1
건축과-4677,1
대장경세계 문화축전,1
시행,1
의창구,1
경상남도,1
산청세계 전통의막에스포,1
중망대로,1
전속,1
211-4425,1
창원시,1
전화,1
211-4419,1
건축과-1 5355,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
제119호,1
제33295_,1
채권이,1
압류-당시소유자,1
조치하여,1
제목,1
서울목-별시,1
사실,1
압류,1
민원이,1
기한내,1
바람니다,1
전,1
해제,1
1959년9월30일,1
부동산의,1
없을,1
차질이,1
부서,1
참조,1
끝,1
권으로,1
문서,1
사본,1
부동산,1
수신자,1
권리,1
일이,1
확인하여,1
천국사 균구,0
서보 표별 사,0
부동산 압류사실 조회,0
오철 (종로구 예지동 269-1),0
접수되어,0
여부,0
체남,0
2019,0
퇴신이,0
경우,0
직권,0
예점,0
철사에,0
없도록,0
주시기,0
서물특별,0
부서에,0
전파하여,0
몇 실되는,0
없도록,0
하합니다,0
등기접수 및,0
비고,0
동보구,0
,0
,0
,0
등기슬들본,0
1 부,0
,0
접수,1
주무관,1
주소,1
공원녹지과 전화,1
공원 관리담당,1
공원 녹지과장,1
불임,1
수신자,1
전결,1
제목,1
내용,1
건축과장,0
공공건축물 (공중화장실) 준공 통보,0
건축법 제2조에 따라 불임조서의 건축물에 대한 준공사실올 통보하오니 조치하여 주시기 바랍니다.,0
04/25,0
최원석,0
김진현,0
김영섭,0
[55-33]-4415,0
건축과-15992,0
경남 김해시 전하로 9길 172(전하동 9),0
주소,1
팩스,1
발신자,1
건축계획서,1
수신자,1
전화,1
이메일,1
제목,1
축진법,1
김해시장 (건 축과장),0
학교시설 건축등의 계획서 통보(용산초등학교 안명초등학교),0
학교시설사업 축진법 제5조의2 3항 및 같은법 시행령 제12조에 의거 '용산 초등학교 교사증축 및 화장실 보수공사 및 안명초등학교 다목적실 종축공사_ 에 대한 건축등의 계획서틀 불임과 같이 통보합니다.,0
건축등의 계획서 각 1부,0
경상남도김해교육 지원 청 교육 장지월,0
33-7551,0
55-334-3818,0
+32235767@`높<@3,0
경상남도 김해시 구지로 105,0
1,1
변경,1
환매,1
안내,1
법원행정처,1
5,1
등기수입증지,1
수입중지의,1
관련하여,1
등기신청수수료,1
부동산등기과,1
기피,1
바람니다,1
발전,1
대법원,1
2013,1
개정,1
환매와,1
업무에,1
문의,1
무궁환,1
감사드리며,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
주소,1
주무관,1
보고기한,1
축산과장,1
접수번호,1
전화,1
제목,1
면담일,1
도 '시군 유 휴지 중 조사료 재배가능면적 조사,0
2013. 8 19,0
2013    8  30일까지,0
박정석,0
정창근,0
농축산과-2941 1 (213 08  27 ),0
경남 창문시 대방로 1번지,0
[55-211-3773,0
건폐율,1
연면적,1
총수/동수,1
생년월일,1
제목,1
관보번호,1
구조,1
섬명,1
지목,1
불임,1
비고,1
주소,1
결남,1
단위계획구역,1
용도,1
건축법,1
건축면적,1
지역-지구,1
수신자,1
대지조건,1
건축과장,0
공공건 축물 (공중화장실 ) 준공 통보,0
제2조에 따라 공공건 축물 ( 공중화장실 ) 에 대한 준공사실올 아래와 같이 통보하오니 조치하여 주시기 바랍니다,0
,0
김해 시장(공문녹 지과),0
김해시 부문동 623,0
김해시 장류면 대규리  155번지,0
자면녹지지먹 제 1 좀 60 524.70따,0
공원,0
반주거지역 제 | 종지구,0
(공원),0
,0
조적구조,0
1층/동,0
40.80,0
34.63,0
0.07,0
제1 4542호(2000 30),0
건축물 명칭 장유대청상부광장공중화장실,0
관보 1부(별점),0
접수,1
주무관,1
5리-1마,1
공원녹지과장,1
공원녹지과-7328,1
전송,1
공원관리담당,1
전화,1
공원관리담담,1
최원석,0
김진현,0
김진현,0
전결,0
(2713 05 15),0
건 축과-18392,0
경남 김해시 전하로] 먼길,0
[도도--37-4415,0
055-330-4419,0
결남,1
건축면적(커),1
지 목,1
용도,1
연면적 (커),1
구조,1
수신자,1
대지조건,1
건축물 명칭,1
건축법,1
불 임,1
주 소,1
제목,1
총수 /동수,1
건축과장,0
공공건축물 (공중화장실) 준공 통보 및 건축물대장 생성 요청,0
제2조에 따라 공공건축물 (공중화장실)에 대한 준공사실을 아래와 같이 통보하오니 조치하여 주시기 바랍니다.,0
김해시 부문동 623,0
김해시 삼계동 1520-7번지,0
자연녹지지역 /제 1,0
공원,0
제1중근림생활씨설(공중화장실(간,0
조적구조,0
1층/동,0
342물,0
34.20,0
수리공원 공중화장실,0
접수,1
주무관,1
공원녹지과장,1
전송,1
공원관리담당,1
건축과,1
전화,1
공원녹지과,1
최원석,0
김진현,0
전결,0
7737,0
(2713 05 24),0
21 55,0
37-4415,0
055-330-4419,0
접수,1
주무관,1
주소,1
전화번호,1
끝,1
귀청의 무궁하 발전올 기원합니다,1
경상남도김해 교육지 원 청,1
교 육 장,1
학교시설사업 속진법 제도조의 3항 및 같은법 시행령 제12조에 의거 '수남 초등학교 교사증축공사'에 대한 건축등의 계획서틀 불임과 같이 통보합니다,1
시설지원-담답,1
교육시 설과,1
불임,1
수신자,1
건축등의 계획서,1
제목,1
내용,1
교육시설과장,1
김해시장 (건 축과장),0
학교시설 건축등의 계획서 통보(수남초 교사증축공사),0
,0
,0
,0
1부,0
,0
치월,0
한옥수,0
환보수길,0
문정묵,0
2395,0
건 축과-24505,0
경상남도 김해시 구지로 175,0
055-334-3818,0
업의 위치,1
보상관련 세부사항,1
보상 너 역서,1
부산관역 시,1
팩스,1
연락처,1
보상 시행계획,1
보상일점,1
사업의 종류,1
수신자,1
전화,1
대상자,1
건설과,1
보상 팀,1
제목,1
귀하,0
(경우),0
보상 시헬계획 통지,0
국제산업물룩도시,0
부산 감서구 총점 동 구함동 밀원,0
알려드리오니 이의가 엿는 경우 열림기간내 서면으로 의신청올 하여 주시기 바할니다,0
부산도시공사,0
감 서구청,0
이루,0
별손 공고 및 부산일 별 서울신문 공고,0
1부,0
부산전구 신전대로 156,0
051-810-1453,0
051-810-1329,0
목표,1
비전,1
시행계획 제출기한,1
법률,1
협조요청,1
제목,1
계획기간,1
[제3차 평생교육진등기본계획 (2013~2017)] 통보,0
평생교육법 제9조,0
100세 시대 국가평생학습체제 구축 및 모든 국민이 행복한 창조학습사회 구현,0
100세 시대 창조적 평생학습을 통한 국민행복 실현,0
2013~2017,0
평생교육 진흥 및 활성화를 위해 협조하여 주시기 바람니다,0
2013~2014년도 시행계획을 1월말까지 제출,0
접수,1
주무관,1
주소,1
시행,1
서기관,1
전화,1
평생화습정 책과장,1
장혜은,0
박지명,0
신문규,0
평생학습점책 과-4552 (2013-[9-17),0
도서관점 책과-7855,0
02-210-5953,0
종로구 세중대로 209,0
주요 내용,1
검토의견서,1
의안번호,1
제목,1
발의일자,1
대표 발의자,1
'평생교육법 _ 일부개정법률안 의견조회,0
1906508,0
의원,0
2013 8 23,0
음면 동 단위에 평생학습센터클 설치 또는 지점,0
1부,0
접수,1
